,mean,max,min,r,std,vol,fd
0,0.0,0.0,0.0,,0.0,0.0,0.0
1,-0.00024181484181290313,-0.00024181484181290313,-0.00024181484181290313,-0.00024181484181290313,0.0,0.0,0.0
2,-7.679849530106163e-05,0.00017072602446670062,-0.00032432301506882385,8.821785121077985e-05,0.0001650163465118415,0.0004950490395355245,8.250817325592075e-05
3,-0.0001285105290862876,0.00010144424232777507,-0.0003584653005003503,-0.00023193459665673955,0.00015330318094270844,0.0004599095428281253,0.00010610650915151665
4,-0.00023604486650544707,0.00010704976375021494,-0.000579139496761109,-0.0005586478787629255,0.00022872975350377467,0.0006861892605113239,0.00013676232023958115
5,-0.00018617024906271616,0.00015523630833439125,-0.0005275768064598236,1.3328220708207466e-05,0.0002276043715980716,0.0006828131147942148,0.00015493073051127924
6,0.00032191357321965995,0.0018426622189323535,-0.0011988350724930336,0.0022986042695989774,0.001013832430475129,0.003041497291425387,0.000357697216606305
7,0.0005178726737122846,0.0020838227206159666,-0.0010480773731913972,0.0010680133536739036,0.0010439666979357878,0.0031319000938073637,0.0005334872868910943
8,0.00037106350208930685,0.0021434995585748995,-0.001401372554396286,-0.0009659804547716284,0.0011816240376570618,0.0035448721129711855,0.000739151458233965
9,0.000448306943667721,0.0021430237452129504,-0.0012464098578775082,-0.00017243067087085466,0.001129811201030153,0.0033894336030904585,0.0009193677477392408
10,0.0003911347425397325,0.0021270472093235654,-0.0013447777242441001,-0.0002725327849317353,0.0011572749778558885,0.0034718249335676655,0.001105301868990804
11,6.420158443981418e-05,0.0011454471795977516,-0.0010170440107181234,0.0006639384790993856,0.0007208303967719583,0.002162491190315875,0.00104670146225017
12,-0.00017157304936475868,0.0006058387161817057,-0.000948984814911223,-0.00011085981534896077,0.0005182745103643095,0.0015548235310929286,0.0009415630247358745
13,2.8100351646656064e-05,0.0005274951142695359,-0.00047129441097622373,3.2386550285445315e-05,0.00033292984174858656,0.0009987895252457596,0.0007718241855541794
14,5.268703554215864e-05,0.0005350239574976514,-0.0004296498864133341,-4.9497251393341776e-05,0.00032155794797032847,0.0009646738439109855,0.0006101735349422144
15,3.2681054558549506e-05,0.0005479766946575791,-0.00048261458554048006,-0.000372562689849781,0.0003435304267326864,0.0010305912801980592,0.00044742462471757404
16,-0.000185565149198615,8.692215609607662e-05,-0.0004580524544933066,-0.0004272925396864369,0.00018165820352979443,0.0005449746105893832,0.0003395901860691413
17,-0.00015388321742189733,0.00015260279622867913,-0.0004603692310724738,4.754984353462763e-05,0.0002043240091003843,0.0006129720273011529,0.00027680008581635625
