,mean,max,min,r,std,vol,fd
0,0.0,0.0,0.0,,0.0,0.0,0.0
1,-0.00016140462959509066,-0.00016140462959509066,-0.00016140462959509066,-0.00016140462959509066,0.0,0.0,0.0
2,-4.775761243417762e-05,0.00012271291330719197,-0.0002182281381755472,6.588940472673542e-05,0.00011364701716091305,0.0003409410514827392,5.6823508580456525e-05
3,-0.00011296480291627543,8.326813614319526e-05,-0.00030919774197574613,-0.00024337918388047105,0.00013082195937298046,0.0003924658781189414,8.148965884463117e-05
4,4.298786842845954e-05,0.00048236113314874404,-0.00039638539629182495,0.0005108458824626645,0.000292915509813523,0.000878746529440569,0.00013434612158685411
5,3.647816050267124e-05,0.00042995049660303876,-0.00035699417559769634,1.0439328799518028e-05,0.00026231489073357835,0.0007869446722007351,0.00015993987541619895
6,0.0001362689623564758,0.0005307095106673095,-0.00025817158595435797,0.0003375493796739322,0.00026296036554055585,0.0007888810966216674,0.00021253194852431014
7,0.00014473119150963925,0.0005365829164034974,-0.00024712053338421893,0.00010820055049255256,0.0002612344832625721,0.0007837034497877164,0.00024204944174464194
8,0.0002148148643924839,0.0004893187122421721,-5.968898345720428e-05,0.00010703918053375223,0.00018300256523312545,0.0005490076956993764,0.00025248556291667095
9,0.00015087394157894585,0.00031509970944359296,-1.3351826285701253e-05,0.00019114126839497414,0.00010948384524309807,0.0003284515357292942,0.00021579923000258596
10,7.803605577170648e-05,0.00042552510971600294,-0.00026945299817259004,-0.0003537501002366788,0.00023165936929619768,0.000694978107888593,0.00020966812571510986
11,1.7102623161495174e-05,0.00030521010683304744,-0.00027100486051005707,3.28822166228757e-05,0.00019207165578103485,0.0005762149673431045,0.00019549038376320566
12,6.586734181376508e-05,0.0004185691192364722,-0.00028683443560894206,0.00035202414375390205,0.00023513451828180475,0.0007054035548454143,0.0001902703907670522
13,7.161361145167848e-06,0.0003873447695647811,-0.0003730220472744454,-0.0001864907228092339,0.0002534556056130755,0.0007603668168392265,0.00020436099884304221
14,-7.351737440675323e-05,0.00029570647516479387,-0.0004427412239783004,-0.0002122524093646313,0.0002461492330476981,0.0007384476991430943,0.00023169407640396224
15,-4.3687286557029004e-05,0.00028298932360675075,-0.0003703638967208088,-0.00020459966098805763,0.00021778440677585318,0.0006533532203275595,0.00022891908389989333
16,-7.946687021994595e-06,0.0003533412888339482,-0.00036923466287793735,0.00021158521429804776,0.00024085865057062853,0.0007225759517118856,0.00023867648285781206
17,-8.106489249283167e-05,0.00016429923280415328,-0.00032642901778981665,-1.3566883600283358e-05,0.0001635760835313233,0.0004907282505939699,0.00022436479590771577
18,-3.913051189441005e-05,0.00019779908407883934,-0.0002760601078676595,2.318118018287418e-05,0.00015795306398216628,0.0004738591919464988,0.0002052642875815339
19,-6.37823518866643e-05,0.00022048870239646458,-0.0003480534061697932,-0.00033551160932590254,0.0001895140361887526,0.0005685421085662578,0.0001939372482097448
20,-1.2831263518157363e-05,0.00025528731983140874,-0.00028094984686772347,5.015578085447708e-05,0.00017874572223304408,0.0005362371666991322,0.00018612951130118297
21,-8.907815688803913e-05,0.00012820071191692884,-0.0003063570256930071,-0.00016964925255136108,0.00014485257920331197,0.00043455773760993593,0.00016692829702771967
22,-7.594681810298058e-05,0.00015475652789812385,-0.000306650164104085,5.208981032500945e-05,0.00015380223066740293,0.0004614066920022088,0.00016497352645493562
23,-6.97406127664519e-05,0.00016761803131891227,-0.00030709925685181604,5.4212206865517583e-05,0.00015823909605690943,0.0004747172881707283,0.00016503073286988426
24,-1.0772419505145688e-05,0.00012003353056178761,-0.000141578369572079,-4.06706430193715e-05,8.720396671128887e-05,0.0002616119001338666,0.0001445687189743915
25,-1.050460077236098e-05,0.00012058419289485518,-0.00014159339443957714,5.1494874518400626e-05,8.739252911147744e-05,0.00026217758733443233,0.00012629808035007816
26,4.226958505631439e-05,0.00010902302402563261,-2.448385391300384e-05,9.422167659201576e-05,4.450229264621215e-05,0.00013350687793863645,0.00010622802303865821
27,9.850382343899788e-06,0.00012157516260013866,-0.00010187439791233907,-0.00011000620323706356,7.448318683749258e-05,0.00022344956051247774,9.036421427267614e-05
28,-2.4226037081934443e-06,0.00010429209987956071,-0.00010913730729594761,-7.15272339494858e-06,7.114313572516945e-05,0.00021342940717550832,7.294502220632815e-05
29,9.862982103623152e-06,0.00011297408950514104,-9.324812529789474e-05,2.0757286039711483e-05,6.87407382676786e-05,0.00020622221480303578,6.925237651760611e-05
