,mean,max,min,r,std,vol,fd
0,0.0,0.0,0.0,,0.0,0.0,0.0
1,0.0002472263781934344,0.0002472263781934344,0.0002472263781934344,0.0002472263781934344,0.0,0.0,0.0
2,0.00022318698356650873,0.0002592460755068972,0.00018712789162612025,0.00019914758893958308,2.403939462692565e-05,7.211818388077695e-05,1.2019697313462826e-05
3,0.00010986146766329338,0.00035205739091000746,-0.00013233445558342066,-0.00011678956414313735,0.0001614639488311427,0.0004843918464934281,6.183444781935612e-05
4,0.0001432433991765678,0.00037021483802076585,-8.372803966763025e-05,0.000243389193716391,0.0001513142925627987,0.00045394287768839607,8.420440900521676e-05
5,0.00014452239246267516,0.00034756807612829164,-5.852329120294131e-05,0.00014963836560710468,0.000135363789110411,0.00040609136733123295,9.443628502625561e-05
6,2.5073977909584214e-05,0.0003633543883995506,-0.00031320643258038217,-0.0003500156945720204,0.0002255202736599776,0.0006765608209799328,0.00013954033975825114
7,3.9572639451564467e-05,0.0003968999284508158,-0.0003177546495476868,0.00027164089664948434,0.00023821819266616753,0.0007146545779985026,0.0001823760993660995
8,0.00011199356881022763,0.0004640281950788252,-0.00024004105745836993,0.00024531508265017855,0.0002346897508457317,0.0007040692525371951,0.00019702125976901733
9,0.00014493152378057598,0.0005362985155987407,-0.0002464354680375887,0.00040807896856813263,0.00026091132787877644,0.0007827339836363294,0.00021894066683221286
10,6.578110173506109e-05,0.0005217139451975902,-0.00039015174172746795,-0.0002461137446204698,0.00030395522897501935,0.000911865686925058,0.00025265895480513454
11,0.00012137621533264206,0.0004842382994531346,-0.00024148586878785052,-7.204012658411557e-05,0.00024190805608032838,0.0007257241682409851,0.00025593651128920467
12,3.303606930728535e-05,0.0004100903189655721,-0.0003440181803510014,-0.00017005983347729921,0.00025136949977219117,0.0007541084993165735,0.00025856677271040944
13,-8.067424926989924e-06,0.0003356054441291663,-0.0003517402939831461,3.9797611478802196e-05,0.00022911524603743747,0.0006873457381123124,0.0002574518717487506
14,-6.960943255073743e-05,0.00012261603116757192,-0.0002618348962690468,0.00010036893044939506,0.00012815030914553957,0.0003844509274366187,0.00023089966800210324
15,-8.526932548617627e-05,0.00014187796803922002,-0.00031241661901157256,-0.00032441320929766396,0.00015143152901693087,0.0004542945870507926,0.00020039492801048552
16,-4.8406280028136486e-05,0.00020853799128791488,-0.0003053505513441879,0.00011227510070608336,0.0001712961808773676,0.0005138885426321028,0.00018627255296989337
17,-2.3311432056838468e-05,0.00021741698895753311,-0.00026403985307121006,-4.458559362080913e-05,0.00016048561400958106,0.0004814568420287432,0.0001680957758173713
18,-0.00010183399044561787,0.00020006438031158386,-0.00040373236120281957,-0.0003528151804650947,0.00020126558050480113,0.0006037967415144035,0.00016252584271084404
19,-0.00016006441903693814,0.00010199480944702883,-0.0004221236475209051,-0.0001907832125072063,0.00017470615232264465,0.0005241184569679339,0.00017183701134626506
20,-0.0001342925543009381,0.00010148839017250135,-0.00037007349877437755,-0.00019555388561766382,0.0001571872963156263,0.0004715618889468789,0.00017298816480600416
21,-0.00018944903829178024,-4.1889995225517535e-05,-0.00033700808135804294,-0.00016350731924812736,9.837269537750848e-05,0.0002951180861325254,0.00015840346770603234
22,-0.00025340856996137616,-0.00012342097414631863,-0.0003833961657764337,-0.00036438325196878874,8.665839721003835e-05,0.00025997519163011506,0.0001436380243461238
23,-0.00022656001533039727,-0.00011991001823625849,-0.000333210012424536,-0.00021857240731020035,7.10999980627592e-05,0.00021329999418827754,0.0001176049078577154
24,-4.113509183483171e-05,0.0005510375530323847,-0.0006333077367020482,0.0007363414049706215,0.00039478176324481097,0.001184345289734433,0.00016162003004214866
25,-1.5658715151784012e-05,0.0005664123390512346,-0.0005977297693548027,-6.817200220242536e-05,0.0003880473694686791,0.0011641421084060374,0.0002077920446727592
26,3.720409481423104e-05,0.0006106030704491335,-0.0005361948808206715,0.00010080673058194795,0.0003822659837566017,0.001146797951269805,0.00026457070234857784
27,0.0001164116905574185,0.0006084599781083889,-0.00037563659699355186,3.16547267471486e-05,0.0003280321917006469,0.0009840965751019407,0.00031284546124669954
28,0.0001434012216701266,0.0005994523630967483,-0.00031264991975649505,-8.362475174665985e-05,0.00030403409428441443,0.0009121022828532434,0.0003594322804910306
29,-2.9430712866004373e-05,9.572937145759585e-05,-0.00015459079718960458,-0.0001278182677100333,8.344005621573348e-05,0.00025032016864720043,0.0002971639390852151
30,-1.821438585810147e-05,0.00010361292334329134,-0.0001400416950594943,-1.2090367162910858e-05,8.121820613426188e-05,0.00024365461840278563,0.00023579810641833165
31,-4.9696794786699256e-05,3.337155267315666e-05,-0.00013276514224655516,-5.660531406104095e-05,5.537889830657061e-05,0.00016613669491971183,0.00017042068932832544
32,-9.487585783343438e-05,-1.4336556532940927e-06,-0.00018831806001357466,-0.00019424058848652702,6.229480145342685e-05,0.00018688440436028056,0.00011727321127888145
33,-7.399960512714469e-05,4.3093395066306386e-05,-0.00019109260532059575,2.0756511784788623e-05,7.806200012896738e-05,0.00023418600038690215,7.207879244779203e-05
34,-5.4465297783568055e-05,5.6953627153484576e-05,-0.00016588422272062069,-3.014673099215014e-05,7.427928329136842e-05,0.00022283784987410526,7.024663786291902e-05
35,-4.3406849915349204e-05,8.15870882687134e-05,-0.00016840078809941182,4.3201872178183396e-05,8.332929212270842e-05,0.0002499878763681252,7.066885506060833e-05
36,4.815370451763017e-05,0.0003407890349352636,-0.0002444816259000033,0.00040119745810385596,0.00019509022027842227,0.0005852706608352669,9.861111945497865e-05
37,0.00012493054085423424,0.0003593263144003352,-0.00010946523269186672,0.00018964359319649328,0.00015626384903073397,0.0004687915470922019,0.00011740492897044006
38,0.00012949284221571423,0.00035968836798402047,-0.00010070268355259201,4.356801859218861e-05,0.0001534636838455375,0.0004603910515366125,0.00013248526571375406
39,0.00013540055862708528,0.00035689574171934114,-8.609462446517059e-05,-6.081489352949269e-07,0.00014766345539483724,0.00044299036618451173,0.00014716210013444782
40,0.00011830213901077024,0.0003607590484686076,-0.00012415477044706708,-4.2290225903391706e-05,0.00016163793963855822,0.00048491381891567465,0.00016282382963761776
41,3.6118872300058305e-05,0.00015839102905688683,-8.615328445677023e-05,-9.718875449703769e-06,8.151477117121901e-05,0.00024454431351365706,0.0001401087398161771
42,3.886781788652987e-06,4.897277848453047e-05,-4.119921490722449e-05,2.8483140639466705e-05,3.005733113058499e-05,9.017199339175496e-05,0.0001148674362361473
43,-1.1962608362184266e-05,2.6292068404066098e-05,-5.021728512843463e-05,-3.567893216199766e-05,2.550311784416691e-05,7.650935353250073e-05,8.927532303587319e-05
44,3.009757276550671e-05,0.00016986172272320072,-0.00010966657719218729,0.00020969275670315997,9.3176099971796e-05,0.000279528299915388,7.837785195126495e-05
45,2.9816277258762397e-05,0.00016991038987290773,-0.00011027783535538294,-4.3696703437113276e-05,9.33960750760969e-05,0.00028018822522829067,6.472947903877268e-05
46,3.099935071094789e-05,0.00017038542928802654,-0.00010838672786613076,-3.8035081887763063e-06,9.29240523847191e-05,0.0002787721571541573,6.701133528147271e-05
47,-1.1552100415272559e-05,0.00017872643382356218,-0.00020183063465410727,-0.00018427411499163555,0.00012685235615922315,0.00038055706847766945,8.637034028720034e-05
48,2.0445897691638518e-05,0.0002252548845872817,-0.00018436308920400467,0.0001243110583725577,0.00013653932459709546,0.00040961797379128635,0.00010857758163778604
49,-3.889690039256587e-05,0.0001131026345824657,-0.00019089643536759747,-8.702123371786198e-05,0.00010133302331668772,0.00030399906995006316,0.00011020896630676438
50,1.8917481366680435e-05,0.000246815800516517,-0.00020898083778315613,0.00024537520535911826,0.0001519322127665577,0.00045579663829967317,0.00012191619384485655
51,0.00018312535218811043,0.0007102176813851202,-0.00034396697700889937,0.0008172358459183736,0.00035139488613133985,0.0010541846583940195,0.0001736103605941807
52,0.0004207284727710698,0.0010477012314570136,-0.0002062442859148741,0.0010037414879231611,0.0004179818391239626,0.0012539455173718878,0.00023183625718712855
53,0.0005765657475558649,0.0012120137602064998,-5.888226509477004e-05,0.0009034974322965338,0.0004236320084337566,0.0012708960253012699,0.00028925479395446073
54,0.0007861748923753813,0.0012024627382797336,0.00036988704647102907,0.0009610244903797198,0.0002775252306029015,0.0008325756918087046,0.00032449323541170356
55,0.0006549415014330625,0.001459717738716608,-0.00014983473585048282,-0.0004107917493524759,0.0005365174915223635,0.0016095524745670907,0.0004014102911628647
56,0.0006982978041584087,0.001532711901148562,-0.00013611629283174478,0.0010340173595451045,0.0005562760646601023,0.0016688281939803069,0.0004423865268686172
57,0.0004144819401491728,0.0014299158147384138,-0.0006009519344400684,-0.0004153378321230184,0.0006769559163928274,0.0020308677491784823,0.0004941813423223902
58,0.00021501275545265678,0.001189821304657605,-0.0007597957937522914,-9.384849118604658e-05,0.0006498723661366321,0.0019496170984098964,0.0005394294138629653
59,3.9648131345067943e-05,0.0008385962939060776,-0.0007593000312159417,8.420136984177564e-05,0.0005326321083740064,0.0015978963251220193,0.0005904507894171862
60,6.405391948322997e-05,0.0008349033973799478,-0.0007067955584134877,-0.00028876280866166576,0.0005138996519311452,0.0015416989557934355,0.0005859272214989426
61,-0.00012344443267357742,0.00018021680314609734,-0.0004271056684932522,9.652559876106765e-05,0.00020244082387978318,0.0006073224716393495,0.0005151601733428788
62,-2.9428732897505864e-05,0.00019027375329084355,-0.0002491312190858553,5.4740666757339446e-05,0.00014646832412556628,0.0004394049723766988,0.0004090626548894265
