,mean,max,min,r,std,vol,fd
0,0.0,0.0,0.0,,0.0,0.0,0.0
1,0.00010081956196918393,0.00010081956196918393,0.00010081956196918393,0.00010081956196918393,0.0,0.0,0.0
2,0.00020781707096081514,0.00036831333444826194,4.732080747336831e-05,0.0003148145799524464,0.00010699750899163122,0.0003209925269748936,5.349875449581561e-05
3,1.2242048639612683e-05,0.0004473234806696937,-0.00042283938339046835,-0.00037890799600279223,0.000290054288020054,0.000870162864060162,0.0001323505990038951
4,7.796845765379004e-05,0.0004916490410219576,-0.00033571212571437744,0.0002751476846963221,0.00027578705557877834,0.000827361166736335,0.00016820971314761589
5,0.00010428629143565222,0.00048262338374803634,-0.00027405080087673187,0.0002095576265631009,0.00025222472820825607,0.0007566741846247682,0.00018501271615974392
6,0.00016108686239198287,0.00057495833303156,-0.0002527846082475943,0.0003848224167508371,0.0002759143137597181,0.0008277429412791542,0.00024019557891168754
7,9.328960587018091e-05,0.000500422725841405,-0.00031384351410104316,-2.4171702656563335e-05,0.0002714220799808161,0.0008142662399424482,0.00027308049310952455
8,0.00021122777766181128,0.00041206736580534577,1.0388189518276814e-05,0.00021078286295535972,0.0001338930587623563,0.000401679176287069,0.000241848247257985
9,0.00020359628244923052,0.00040023192913601565,6.9606357624453486e-06,0.00023699020863341826,0.00013109043112452344,0.0003932712933735703,0.000212908922367134
10,9.528891315329309e-05,0.0004712337162816304,-0.00028065588997504417,-0.00033197921991658634,0.0002506298687522249,0.0007518896062566746,0.00021258995047592773
11,2.748007033617141e-05,0.00033467488509736587,-0.000279714744425023,4.577820266522875e-05,0.00020479654317412963,0.0006143896295223889,0.00019836639635881
12,9.707777607707281e-05,0.0004460568842997422,-0.0002519013321455966,0.0003238168260479437,0.00023265273881511292,0.0006979582164453388,0.00019061252812566936
13,3.673200597810247e-05,0.00038841884259862083,-0.00031495483064241595,-9.094598753949204e-05,0.0002344578910803456,0.0007033736732410368,0.0002107254945892672
14,-3.157173436901456e-05,0.0002911038152413239,-0.00035424728397935297,-0.00010452849310216687,0.00021511703307355897,0.0006453510992206769,0.00022753081497907434
15,2.1226287787716665e-05,0.0002617133888105145,-0.00021926081323508115,-6.798910913293021e-05,0.00016032473401519855,0.00048097420204559565,0.00020946978803166905
16,7.745993767889672e-05,0.00038160949499127224,-0.00022668961963347883,0.000326946452121129,0.0002027663715415837,0.0006082991146247511,0.00020906375370515986
17,-7.550246125333062e-05,0.00028988689234689835,-0.00044089181485355963,-0.00044099516861319303,0.00024359290240015264,0.000730778707200458,0.0002112517864221678
